branch,file,chain_rank,caller_function,core_function,callee_function,caller_evidence,core_evidence,callee_evidence,chain_score,confidence,notes
RTOS_service,ppkp2012 a01.PZU,142,0xB606,0xB606,0x75F7,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",16.300,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2012 a01.PZU,143,0xB606,0xB606,0xB606,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",15.600,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2012 a01.PZU,144,0xB606,0xB606,0xA1DD,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,polling_loop_candidate",14.900,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2012 a01.PZU,145,0xB606,0xB606,0x8216,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,polling_loop_candidate",14.900,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2012 a01.PZU,146,0xB606,0xB606,0xAAA4,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","event_queue_candidate,led_control_candidate,polling_loop_candidate",14.200,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2012 a01.PZU,147,0xB606,0xB606,0x44FE,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate",14.200,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2012 a01.PZU,148,0xB606,0x44FE,0x6C3B,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",13.400,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2012 a01.PZU,149,0xB606,0x44FE,0x5436,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",13.400,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2012 a01.PZU,150,0xB606,0x44FE,0xAB52,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate","address_range_candidate,common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate",12.700,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2012 a01.PZU,151,0x4358,0x9920,0x5436,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,polling_loop_candidate","event_queue_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",11.400,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2012 a01.PZU,152,0x4658,0x9920,0x5436,"address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate","event_queue_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",11.400,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2012 a01.PZU,153,0xB606,0x460C,0x4658,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",none,"address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate",9.400,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2012 a01.PZU,154,0xB606,0xB5AB,0x4358,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",none,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,polling_loop_candidate",9.400,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2012 a01.PZU,155,0x460C,0x4658,0x4840,none,"address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate",8.600,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2012 a01.PZU,156,0x4358,0x6C28,0x4358,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,polling_loop_candidate",none,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,polling_loop_candidate",8.500,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2012 a01.PZU,157,0x4658,0x6C28,0x4358,"address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate",none,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,polling_loop_candidate",8.500,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2012 a01.PZU,158,0x464E,0x4358,0x9920,none,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,polling_loop_candidate","event_queue_candidate,polling_loop_candidate",7.900,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2012 a01.PZU,159,0x460C,0x4658,0x9920,none,"address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate","event_queue_candidate,polling_loop_candidate",7.900,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2012 a01.PZU,160,0x6C28,0x4358,0x9920,none,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,polling_loop_candidate","event_queue_candidate,polling_loop_candidate",7.900,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2012 a01.PZU,161,0xB5AB,0x4358,0x9920,none,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,polling_loop_candidate","event_queue_candidate,polling_loop_candidate",7.900,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2012 a01.PZU,162,0xB606,0x75F7,0x95D3,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,polling_loop_candidate",4.000,medium,chain fused from global pipeline and mash evidence (hypothesis)
RTOS_service,ppkp2012 a01.PZU,163,0x44FE,0x5436,0x4A9E,"common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","address_range_candidate,common_mash_dispatcher_candidate,polling_loop_candidate",4.000,medium,chain fused from global pipeline and mash evidence (hypothesis)
RTOS_service,ppkp2012 a01.PZU,164,0x44FE,0x5436,0x47A6,"common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",polling_loop_candidate,4.000,medium,chain fused from global pipeline and mash evidence (hypothesis)
RTOS_service,ppkp2012 a01.PZU,165,0x44FE,0x5436,0x98FF,"common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",none,4.000,medium,chain fused from global pipeline and mash evidence (hypothesis)
RTOS_service,ppkp2012 a01.PZU,166,0x44FE,0x5436,0x98B2,"common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",none,4.000,medium,chain fused from global pipeline and mash evidence (hypothesis)
RTOS_service,ppkp2012 a01.PZU,167,0x44FE,0x5436,0x97F4,"common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",none,4.000,medium,chain fused from global pipeline and mash evidence (hypothesis)
RTOS_service,ppkp2019 a02.PZU,168,0x45A7,0x57DB,0x4CDC,"common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate",12.400,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2019 a02.PZU,169,0xAF92,0xAF92,0x7A32,"common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate","address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",12.300,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2019 a02.PZU,170,0x439D,0x94F7,0x57DB,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","event_queue_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",12.300,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2019 a02.PZU,171,0xAF92,0x439D,0x94F7,"common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","event_queue_candidate,polling_loop_candidate",11.700,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2019 a02.PZU,172,0x6864,0x439D,0x94F7,"common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","event_queue_candidate,polling_loop_candidate",11.700,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2019 a02.PZU,173,0xAF92,0xAF92,0x439D,"common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",11.600,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2019 a02.PZU,174,0xAF92,0x45A7,0x57DB,"common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",11.600,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2019 a02.PZU,175,0xAF92,0x6864,0x439D,"common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",11.600,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2019 a02.PZU,176,0x94F7,0x57DB,0x4CDC,"event_queue_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate",11.500,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2019 a02.PZU,177,0x4744,0x94F7,0x57DB,"address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate","event_queue_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",11.400,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2019 a02.PZU,178,0xAF92,0xAF92,0x7FAF,"common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,polling_loop_candidate",10.900,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2019 a02.PZU,179,0xAF92,0xAF92,0xA06D,"common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,polling_loop_candidate",10.900,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2019 a02.PZU,180,0x6A45,0x439D,0x94F7,"common_mash_dispatcher_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","event_queue_candidate,polling_loop_candidate",10.800,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2019 a02.PZU,181,0xAF92,0x6A45,0x439D,"common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",10.500,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2019 a02.PZU,182,0xAF92,0xAF92,0xAF92,"common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate",10.200,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2019 a02.PZU,183,0xAF92,0xAF92,0x45A7,"common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate",10.200,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2019 a02.PZU,184,0xAF92,0xAF92,0x6864,"common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate",10.200,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2019 a02.PZU,185,0xAF92,0x45A7,0x6FC9,"common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate",10.200,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2019 a02.PZU,186,0xAF92,0x45A7,0xA9C5,"common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate",10.200,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2019 a02.PZU,187,0x439D,0xA757,0x439D,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",none,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",10.100,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2019 a02.PZU,188,0x4744,0xA757,0x439D,"address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate",none,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",9.200,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2019 a02.PZU,189,0xAF92,0x6EEE,0x972E,"common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate",9.100,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2019 a02.PZU,190,0x6C1C,0x439D,0x94F7,none,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","event_queue_candidate,polling_loop_candidate",9.000,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2019 a02.PZU,191,0xA757,0x439D,0x94F7,none,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","event_queue_candidate,polling_loop_candidate",9.000,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2019 a02.PZU,192,0x473A,0x439D,0x94F7,none,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","event_queue_candidate,polling_loop_candidate",9.000,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2019 a02.PZU,193,0x6C26,0x439D,0x94F7,none,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","event_queue_candidate,polling_loop_candidate",9.000,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2019 a02.PZU,194,0x46F8,0x4744,0x49C8,none,"address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate",8.600,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2019 a02.PZU,195,0x46F8,0x4744,0x4CDC,none,"address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate",8.600,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2019 a02.PZU,196,0x46F8,0x4744,0x495D,none,"address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate",8.600,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2019 a02.PZU,197,0x6864,0x6C26,0x439D,"common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate",none,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",8.300,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2019 a02.PZU,198,0x6864,0x6C1C,0x439D,"common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate",none,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",8.300,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2019 a02.PZU,199,0x439D,0x4BBE,0x4C13,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",none,"event_queue_candidate,polling_loop_candidate",8.000,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2019 a02.PZU,200,0x46F8,0x4744,0x94F7,none,"address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate","event_queue_candidate,polling_loop_candidate",7.900,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2019 a02.PZU,201,0xAF92,0x46F8,0x4744,"common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate",none,"address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate",7.600,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2019 a02.PZU,202,0x6A45,0x6C26,0x439D,"common_mash_dispatcher_candidate,polling_loop_candidate",none,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",7.400,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2019 a02.PZU,203,0x6A45,0x6C1C,0x439D,"common_mash_dispatcher_candidate,polling_loop_candidate",none,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",7.400,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2019 a02.PZU,204,0x4744,0x4BBE,0x4C13,"address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate",none,"event_queue_candidate,polling_loop_candidate",7.100,medium,local call chain: dispatcher->polling/state->event|packet candidate
